Team Name,Team Abbr.,Season,League,URL
Houston Comets,HOU,1997,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/1997.html
Houston Comets,HOU,1998,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/1998.html
Houston Comets,HOU,1999,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/1999.html
Houston Comets,HOU,2000,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2000.html
Houston Comets,HOU,2001,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2001.html
Houston Comets,HOU,2002,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2002.html
Houston Comets,HOU,2003,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2003.html
Houston Comets,HOU,2004,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2004.html
Houston Comets,HOU,2005,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2005.html
Houston Comets,HOU,2006,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2006.html
Houston Comets,HOU,2007,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2007.html
Houston Comets,HOU,2008,WNBA,https://www.basketball-reference.com/wnba/teams/HOU/2008.html
Miami Sol,MIA,2000,WNBA,https://www.basketball-reference.com/wnba/teams/MIA/2000.html
Miami Sol,MIA,2001,WNBA,https://www.basketball-reference.com/wnba/teams/MIA/2001.html
Miami Sol,MIA,2002,WNBA,https://www.basketball-reference.com/wnba/teams/MIA/2002.html
Portland Fire,POR,2000,WNBA,https://www.basketball-reference.com/wnba/teams/POR/2000.html
Portland Fire,POR,2001,WNBA,https://www.basketball-reference.com/wnba/teams/POR/2001.html
Portland Fire,POR,2002,WNBA,https://www.basketball-reference.com/wnba/teams/POR/2002.html
Sacramento Monarchs,SAC,1997,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/1997.html
Sacramento Monarchs,SAC,1998,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/1998.html
Sacramento Monarchs,SAC,1999,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/1999.html
Sacramento Monarchs,SAC,2000,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2000.html
Sacramento Monarchs,SAC,2001,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2001.html
Sacramento Monarchs,SAC,2002,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2002.html
Sacramento Monarchs,SAC,2003,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2003.html
Sacramento Monarchs,SAC,2004,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2004.html
Sacramento Monarchs,SAC,2005,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2005.html
Sacramento Monarchs,SAC,2006,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2006.html
Sacramento Monarchs,SAC,2007,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2007.html
Sacramento Monarchs,SAC,2008,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2008.html
Sacramento Monarchs,SAC,2009,WNBA,https://www.basketball-reference.com/wnba/teams/SAC/2009.html
